-0.47627681,-0.69712895,0.066382214,0.0012359541
0.63018614,0.19904721,-0.44763598,-0.47817436
-0.5117038,0.36869466,-0.32436958,-0.47721344
-0.36602554,-0.1412723,-0.5847822,-0.02009737
0.121374756,-0.7776438,0.16887972,0.9501474
-0.036167566
0.0
-0.19084916
0.23339346
0.51232105
-0.90317684
-0.023823133
1.0831242
-1.051237
