0,-8.68687,-8.67404,-8.69443,-8.68746
1,-8.7,-8.7045,-8.7016,-8.69444
2,-8.73861,-8.73652,-8.74267,-8.73713
3,-8.78831,-8.82219,-8.79251,-8.78697
4,-8.85922,-8.88646,-8.85883,-8.86231
5,-8.93672,-8.94543,-8.93429,-8.93702
6,-9.01886,-9.02382,-9.01484,-9.01343
7,-9.09466,-9.10981,-9.09496,-9.0957
8,-9.06695,-9.05795,-9.05795,-9.1804
9,-8.95788,-8.95328,-8.95328,-9.15215
10,-8.8477,-8.83698,-8.83698,-9.05795
11,-8.713,-8.70776,-8.70776,-8.95328
12,-8.57693,-8.56419,-8.56418,-8.83698
13,-8.41057,-8.40466,-8.40466,-8.70776
14,-8.24253,-8.2274,-8.2274,-8.56419
15,-8.03708,-8.03046,-8.03045,-8.23386
16,-7.82955,-7.81248,-7.81162,-7.89602
17,-7.57583,-7.57702,-7.57107,-7.61363
18,-7.42515,-7.41993,-7.40463,-7.40619
19,-7.31953,-7.32097,-7.31175,-7.32811
20,-8.67645,-8.67628,-8.6746,-8.66763
21,-8.68267,-8.6867,-8.68529,-8.6925
22,-8.71902,-8.72055,-8.72324,-8.71649
23,-8.75717,-8.76452,-8.76327,-8.76233
24,-8.81849,-8.82612,-8.81301,-8.81849
25,-8.87865,-8.89201,-8.87917,-8.88139
26,-8.94913,-8.94552,-8.94167,-8.94491
27,-9.00368,-9.00992,-9.00387,-9.00689
28,-8.95782,-8.95328,-8.95328,-9.05972
29,-8.85261,-8.83698,-8.83698,-9.05795
30,-8.72278,-8.70776,-8.70776,-8.95328
31,-8.58706,-8.56418,-8.56418,-8.83698
32,-8.41063,-8.40466,-8.40465,-8.70776
33,-8.23222,-8.2274,-8.2274,-8.56418
34,-8.04422,-8.03045,-8.03045,-8.40466
35,-7.83856,-7.81162,-7.81162,-8.20898
36,-7.57572,-7.56993,-7.56847,-7.86728
37,-7.33917,-7.35921,-7.29955,-7.43444
38,-7.23849,-7.25395,-7.23864,-7.24405
39,-7.19045,-7.19215,-7.17625,-7.19277
40,-8.63768,-8.64935,-8.6392,-8.65493
41,-8.6543,-8.65817,-8.65005,-8.65391
42,-8.68229,-8.68445,-8.67904,-8.6746
43,-8.71083,-8.7148,-8.71591,-8.71218
44,-8.75264,-8.75727,-8.75583,-8.75501
45,-8.81994,-8.81008,-8.80531,-8.80161
46,-8.86103,-8.86962,-8.85847,-8.85625
47,-8.90795,-8.90313,-8.90316,-8.91316
48,-8.84945,-8.83698,-8.83698,-8.94805
49,-8.71511,-8.70776,-8.70776,-8.90024
50,-8.58702,-8.56418,-8.56418,-8.82647
51,-8.42799,-8.40465,-8.40465,-8.70776
52,-8.25768,-8.2274,-8.2274,-8.56418
53,-8.0635,-8.03045,-8.03045,-8.40465
54,-7.81602,-7.81162,-7.81162,-8.2274
55,-7.60976,-7.56847,-7.56847,-7.97799
56,-7.32119,-7.29923,-7.29831,-7.65272
57,-7.0877,-7.10586,-6.99845,-7.14874
58,-7.00227,-7.01236,-6.99206,-7.0229
59,-6.99781,-6.99441,-6.95844,-6.95719
60,-8.59982,-8.60259,-8.58217,-8.59444
61,-8.61157,-8.61001,-8.60442,-8.59707
62,-8.61934,-8.62014,-8.62211,-8.62866
63,-8.65687,-8.6584,-8.64565,-8.6495
64,-8.695,-8.67813,-8.68101,-8.6834
65,-8.73057,-8.71914,-8.72152,-8.71765
66,-8.77133,-8.77569,-8.7598,-8.76443
67,-8.79114,-8.8026,-8.79194,-8.80894
68,-8.71592,-8.70776,-8.70776,-8.85285
69,-8.56981,-8.56418,-8.56418,-8.79236
70,-8.40488,-8.40465,-8.40465,-8.69821
71,-8.23651,-8.2274,-8.2274,-8.56418
72,-8.03679,-8.03045,-8.03045,-8.40465
73,-7.81447,-7.81162,-7.81162,-8.2274
74,-7.60806,-7.56847,-7.56847,-8.03045
75,-7.30101,-7.29831,-7.2983,-7.79981
76,-7.01279,-7.00071,-6.99812,-7.39691
77,-6.76671,-6.85307,-6.66463,-6.99563
78,-6.74653,-6.70487,-6.63581,-6.73691
79,-6.68898,-6.67583,-6.67241,-6.70144
80,-8.53658,-8.52808,-8.52979,-8.52656
81,-8.54095,-8.53859,-8.53916,-8.54913
82,-8.55429,-8.56275,-8.54566,-8.55758
83,-8.5765,-8.5859,-8.57214,-8.57426
84,-8.59851,-8.59914,-8.60019,-8.6014
85,-8.62865,-8.63239,-8.62782,-8.62495
86,-8.65167,-8.65149,-8.6542,-8.65594
87,-8.66922,-8.6729,-8.66947,-8.67254
88,-8.58576,-8.56418,-8.56418,-8.72989
89,-8.42449,-8.40465,-8.40465,-8.64428
90,-8.24434,-8.2274,-8.2274,-8.51764
91,-8.05344,-8.03045,-8.03045,-8.40465
92,-7.85246,-7.81162,-7.81161,-8.2274
93,-7.59913,-7.56847,-7.56847,-8.03045
94,-7.30053,-7.2983,-7.2983,-7.81162
95,-7.04334,-6.99812,-6.99811,-7.56602
96,-6.69974,-6.66852,-6.66458,-7.20899
97,-6.47799,-6.55015,-6.29398,-6.66107
98,-6.39265,-6.44126,-6.16804,-6.38257
99,-6.37938,-6.35555,-6.29498,-6.36961
100,-8.45569,-8.47065,-8.45896,-8.45685
101,-8.4756,-8.46133,-8.46607,-8.47196
102,-8.4747,-8.47143,-8.46517,-8.47961
103,-8.49569,-8.49162,-8.4918,-8.48907
104,-8.5049,-8.5055,-8.50833,-8.51592
105,-8.52204,-8.53253,-8.52168,-8.53445
106,-8.54498,-8.54102,-8.53694,-8.54279
107,-8.54699,-8.53265,-8.53331,-8.54086
108,-8.41738,-8.40465,-8.40465,-8.60292
109,-8.22847,-8.2274,-8.2274,-8.50483
110,-8.03899,-8.03045,-8.03045,-8.34519
111,-7.81512,-7.81161,-7.81161,-8.22739
112,-7.57314,-7.56847,-7.56846,-8.03045
113,-7.3277,-7.2983,-7.2983,-7.81161
114,-7.03321,-6.99811,-6.99811,-7.56847
115,-6.67996,-6.66457,-6.66457,-7.29803
116,-6.34715,-6.29397,-6.29397,-6.99789
117,-6.09749,-6.12433,-5.88219,-6.50021
118,-6.03353,-6.10025,-5.60183,-6.09847
119,-5.98671,-5.9703,-5.77518,-6.07797
120,-8.38223,-8.3898,-8.38098,-8.38494
121,-8.37788,-8.38721,-8.38335,-8.39234
122,-8.38971,-8.39231,-8.38431,-8.38507
123,-8.40039,-8.40371,-8.40046,-8.40309
124,-8.41093,-8.40695,-8.40508,-8.41448
125,-8.42184,-8.41122,-8.40602,-8.4093
126,-8.42711,-8.40935,-8.40555,-8.40835
127,-8.38564,-8.38227,-8.37939,-8.39232
128,-8.25123,-8.2274,-8.2274,-8.49123
129,-8.04728,-8.03045,-8.03045,-8.34344
130,-7.8131,-7.81161,-7.81161,-8.10544
131,-7.61075,-7.56846,-7.56846,-8.03045
132,-7.30606,-7.2983,-7.29829,-7.81161
133,-7.00575,-6.99811,-6.99811,-7.56846
134,-6.71896,-6.66457,-6.66457,-7.2983
135,-6.325,-6.29457,-6.29397,-6.97533
136,-5.99255,-5.8822,-5.88219,-6.66441
137,-5.78652,-5.68995,-5.42465,-6.17907
138,-5.61569,-5.67692,-4.98386,-5.68658
139,-5.58393,-5.68151,-5.13397,-5.61886
140,-8.30039,-8.30703,-8.29451,-8.29345
141,-8.29551,-8.28781,-8.29219,-8.30666
142,-8.28891,-8.28912,-8.29152,-8.29131
143,-8.30863,-8.30865,-8.29145,-8.29766
144,-8.30049,-8.30176,-8.2962,-8.30079
145,-8.28785,-8.2795,-8.28207,-8.29383
146,-8.28041,-8.27252,-8.25736,-8.26114
147,-8.23182,-8.20687,-8.2072,-8.23024
148,-8.04347,-8.03045,-8.03045,-8.31445
149,-7.84528,-7.81161,-7.81161,-8.18259
150,-7.60254,-7.56846,-7.56846,-7.97482
151,-7.30597,-7.29829,-7.29829,-7.81161
152,-7.04475,-6.99811,-6.9981,-7.56846
153,-6.67561,-6.66457,-6.66457,-7.29828
154,-6.3195,-6.29397,-6.29397,-6.99811
155,-5.93231,-5.88219,-5.88219,-6.66457
156,-5.6335,-5.42465,-5.42465,-6.29397
157,-5.38961,-4.91628,-4.91628,-5.88219
158,-5.22274,-4.35142,-4.35142,-5.42465
159,-5.1755,-4.35142,-3.7238,-4.91628
160,-8.21273,-8.19127,-8.19091,-8.20043
161,-8.18992,-8.19286,-8.19227,-8.18963
162,-8.18715,-8.18685,-8.1966,-8.17551
163,-8.20106,-8.17859,-8.1811,-8.18417
