0,-9.82582,-9.99995,-9.8254,-9.84286
1,-9.99995,-9.99995,-9.99995,-9.99995
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,-9.99995,-9.99995,-9.99995,-9.99995
9,-9.13903,-9.21027,-9.14392,-9.21027
10,-9.99995,-9.99995,-9.99995,-9.99995
11,-9.99995,-9.99995,-9.99995,-9.99995
12,-8.7,-8.70413,-8.7052,-9.02503
13,-8.7,-8.69497,-8.71216,-8.69603
14,-8.6736,-8.68719,-8.68112,-8.67737
15,-8.6602,-8.65714,-8.66563,-8.658
16,-8.633,-8.63312,-8.63215,-8.62731
17,-8.60524,-8.60642,-8.613,-8.60171
18,-8.57693,-8.5843,-8.58298,-8.5887
19,-8.57693,-8.58226,-8.58482,-8.57644
20,-9.80942,-9.99995,-9.80601,-9.8254
21,-9.99995,-9.99995,-9.99995,-9.99995
22,-9.99995,-9.99995,-9.99995,-9.99995
23,-9.99995,-9.99995,-9.99995,-9.99995
24,-9.99995,-9.99995,-9.99995,-9.99995
25,-9.99995,-9.99995,-9.99995,-9.99995
26,-9.99995,-9.99995,-9.99995,-9.99995
27,0,0,0,0
28,-9.99995,-9.99995,-9.99995,-9.99995
29,-9.14754,-9.28924,-9.14227,-9.36031
30,-9.99995,-9.99995,-9.99995,-9.99995
31,-9.99995,-9.99995,-9.99995,-9.99995
32,-8.72092,-8.72668,-8.73658,-9.48184
33,-8.7169,-8.71089,-8.71688,-8.72355
34,-8.69181,-8.69155,-8.68969,-8.68613
35,-8.66112,-8.66796,-8.66964,-8.66964
36,-8.63329,-8.63397,-8.63717,-8.63763
37,-8.59576,-8.60536,-8.60561,-8.60876
38,-8.57141,-8.58359,-8.57271,-8.58558
39,-8.57077,-8.57482,-8.57447,-8.56751
40,-9.78677,-9.78446,-9.99995,-9.80601
41,-9.77467,-9.76052,-9.99995,-9.80601
42,-9.75214,-9.73391,-9.99995,-9.78446
43,-9.72461,-9.70435,-9.99995,-9.76052
44,-9.69401,-9.67151,-9.99995,-9.73391
45,-9.66002,-9.63501,-9.99995,-9.70435
