0.215467,0.854117,0.407984,-0.463407,-0.903253,-0.953366,
0.107245,0.296832,-0.110969,-0.923213,0.345785,0.542880,
0.796741,-0.349692,0.896295,0.002503,0.559360,-0.367271,
-0.254776,-0.082158,-0.838735,0.824025,-0.381493,0.059818,
-0.401636,0.415797,0.003845,-0.815724,-0.315815,
